date,bidopen,bidclose,bidhigh,bidlow,tickqty,bid_hl,bid_cl,bid_ho,bid_co
2019-04-30 19:00:00,111.347,111.386,111.393,111.32,8751,0.0730000000000075,0.0660000000000025,0.04600000000000648,0.03900000000000148
2019-04-30 20:00:00,111.386,111.398,111.466,111.362,4236,0.1039999999999992,0.036000000000001364,0.0799999999999983,0.012000000000000455
2019-04-30 21:00:00,111.398,111.436,111.439,111.365,5100,0.07399999999999807,0.07100000000001216,0.04099999999999682,0.038000000000010914
2019-04-30 22:00:00,111.436,111.447,111.457,111.402,2703,0.05499999999999261,0.045000000000001705,0.020999999999986585,0.01099999999999568
2019-04-30 23:00:00,111.447,111.392,111.457,111.385,4071,0.07199999999998852,0.006999999999990791,0.009999999999990905,-0.05500000000000682
2019-05-01 00:00:00,111.392,111.391,111.417,111.386,2574,0.03100000000000591,0.005000000000009663,0.025000000000005684,-0.000999999999990564
2019-05-01 01:00:00,111.391,111.431,111.432,111.386,1830,0.04600000000000648,0.045000000000001705,0.04099999999999682,0.03999999999999204
2019-05-01 02:00:00,111.431,111.44,111.454,111.425,1925,0.028999999999996362,0.015000000000000568,0.022999999999996135,0.009000000000000341
2019-05-01 03:00:00,111.44,111.49,111.497,111.438,2763,0.0589999999999975,0.0519999999999925,0.05700000000000216,0.04999999999999716
2019-05-01 04:00:00,111.49,111.486,111.496,111.48,1519,0.015999999999991132,0.006000000000000227,0.006000000000000227,-0.003999999999990678
2019-05-01 05:00:00,111.486,111.47,111.488,111.464,828,0.02400000000000091,0.006000000000000227,0.001999999999995339,-0.016000000000005343
2019-05-01 06:00:00,111.469,111.539,111.54,111.465,3475,0.07500000000000284,0.07399999999999807,0.07100000000001216,0.07000000000000739
2019-05-01 07:00:00,111.539,111.459,111.544,111.444,3362,0.09999999999999432,0.015000000000000568,0.0049999999999954525,-0.0799999999999983
2019-05-01 08:00:00,111.459,111.412,111.469,111.412,3693,0.05699999999998795,0.0,0.009999999999990905,-0.046999999999997044
2019-05-01 09:00:00,111.412,111.308,111.417,111.284,5532,0.13299999999999557,0.02400000000000091,0.0049999999999954525,-0.1039999999999992
2019-05-01 10:00:00,111.308,111.289,111.334,111.249,3598,0.08500000000000796,0.04000000000000625,0.02599999999999625,-0.019000000000005457
2019-05-01 11:00:00,111.289,111.295,111.329,111.288,3403,0.04099999999999682,0.007000000000005002,0.03999999999999204,0.006000000000000227
2019-05-01 12:00:00,111.295,111.41,111.419,111.281,10226,0.13799999999999102,0.12899999999999068,0.12399999999999523,0.11499999999999488
2019-05-01 13:00:00,111.41,111.353,111.418,111.322,6243,0.09600000000000364,0.0309999999999917,0.008000000000009777,-0.05700000000000216
2019-05-01 14:00:00,111.353,111.168,111.353,111.118,16205,0.23499999999999943,0.05000000000001137,0.0,-0.18499999999998806
2019-05-01 15:00:00,111.168,111.177,111.178,111.124,6250,0.054000000000002046,0.05300000000001148,0.009999999999990905,0.009000000000000341
2019-05-01 16:00:00,111.177,111.15,111.195,111.139,4779,0.055999999999997385,0.01100000000000989,0.01799999999998647,-0.027000000000001023
2019-05-01 17:00:00,111.15,111.125,111.181,111.118,5655,0.06300000000000239,0.007000000000005002,0.0309999999999917,-0.025000000000005684
2019-05-01 18:00:00,111.125,111.564,111.597,111.043,42322,0.5539999999999878,0.5209999999999866,0.4719999999999942,0.43899999999999295
2019-05-01 19:00:00,111.564,111.43,111.606,111.404,23724,0.20199999999999818,0.02600000000001046,0.04200000000000159,-0.13399999999998613
2019-05-01 20:00:00,111.43,111.365,111.447,111.353,3024,0.0940000000000083,0.012000000000000455,0.016999999999995907,-0.06500000000001194
2019-05-01 21:00:00,111.365,111.401,111.441,111.35,10697,0.09100000000000819,0.05100000000000193,0.07600000000000762,0.036000000000001364
2019-05-01 22:00:00,111.401,111.385,111.409,111.343,3207,0.0660000000000025,0.04200000000000159,0.008000000000009777,-0.015999999999991132
2019-05-01 23:00:00,111.385,111.442,111.466,111.384,2625,0.08199999999999363,0.057999999999992724,0.08099999999998886,0.05699999999998795
2019-05-02 00:00:00,111.442,111.524,111.532,111.44,5945,0.09199999999999875,0.08400000000000318,0.09000000000000341,0.08200000000000784
2019-05-02 01:00:00,111.524,111.543,111.565,111.48,4988,0.08499999999999375,0.06300000000000239,0.04099999999999682,0.019000000000005457
2019-05-02 02:00:00,111.543,111.653,111.657,111.533,6428,0.12399999999999523,0.12000000000000455,0.11399999999999011,0.10999999999999943
2019-05-02 03:00:00,111.653,111.541,111.66,111.52,4665,0.14000000000000057,0.021000000000000796,0.006999999999990791,-0.11200000000000898
2019-05-02 04:00:00,111.541,111.549,111.549,111.512,2594,0.03700000000000614,0.03700000000000614,0.008000000000009777,0.008000000000009777
2019-05-02 05:00:00,111.549,111.552,111.56,111.525,2426,0.03499999999999659,0.027000000000001023,0.01099999999999568,0.0030000000000001137
2019-05-02 06:00:00,111.552,111.569,111.597,111.532,5210,0.06499999999999773,0.03700000000000614,0.044999999999987494,0.016999999999995907
2019-05-02 07:00:00,111.569,111.499,111.569,111.44,10289,0.1290000000000049,0.0589999999999975,0.0,-0.07000000000000739
2019-05-02 08:00:00,111.499,111.518,111.538,111.476,8938,0.06199999999999761,0.04200000000000159,0.03900000000000148,0.019000000000005457
2019-05-02 09:00:00,111.518,111.535,111.549,111.513,7054,0.036000000000001364,0.02199999999999136,0.03100000000000591,0.016999999999995907
2019-05-02 10:00:00,111.535,111.521,111.551,111.51,5574,0.04099999999999682,0.01099999999999568,0.016000000000005343,-0.013999999999995794
2019-05-02 11:00:00,111.521,111.507,111.527,111.461,10325,0.0660000000000025,0.04600000000000648,0.006000000000000227,-0.013999999999995794
2019-05-02 12:00:00,111.507,111.508,111.519,111.445,12145,0.07400000000001228,0.06300000000000239,0.012000000000000455,0.000999999999990564
2019-05-02 13:00:00,111.508,111.516,111.547,111.491,12919,0.055999999999997385,0.025000000000005684,0.03900000000000148,0.008000000000009777
2019-05-02 14:00:00,111.516,111.533,111.564,111.504,11352,0.05999999999998806,0.028999999999996362,0.04799999999998761,0.016999999999995907
2019-05-02 15:00:00,111.533,111.386,111.565,111.366,17242,0.19899999999999807,0.01999999999999602,0.031999999999996476,-0.14700000000000557
2019-05-02 16:00:00,111.386,111.489,111.495,111.382,10226,0.11299999999999955,0.10699999999999932,0.10900000000000887,0.10300000000000864
2019-05-02 17:00:00,111.489,111.477,111.504,111.469,4967,0.0350000000000108,0.008000000000009777,0.015000000000000568,-0.012000000000000455
2019-05-02 18:00:00,111.477,111.484,111.511,111.457,6703,0.054000000000002046,0.027000000000001023,0.033999999999991815,0.006999999999990791
2019-05-02 19:00:00,111.484,111.512,111.526,111.479,5777,0.046999999999997044,0.03300000000000125,0.04200000000000159,0.028000000000005798
2019-05-02 20:00:00,111.512,111.481,111.518,111.48,2670,0.0379999999999967,0.000999999999990564,0.006000000000000227,-0.03100000000000591
2019-05-02 21:00:00,111.481,111.503,111.513,111.481,31834,0.03200000000001069,0.02200000000000557,0.03200000000001069,0.02200000000000557
2019-05-02 22:00:00,111.503,111.521,111.528,111.487,3096,0.04100000000001103,0.034000000000006025,0.025000000000005684,0.018000000000000682
2019-05-02 23:00:00,111.521,111.491,111.529,111.49,2186,0.03900000000000148,0.0010000000000047748,0.007999999999995566,-0.030000000000001137
2019-05-03 00:00:00,111.491,111.403,111.492,111.401,6043,0.09100000000000819,0.0020000000000095497,0.0010000000000047748,-0.08799999999999386
2019-05-03 01:00:00,111.403,111.427,111.433,111.401,4052,0.03200000000001069,0.02600000000001046,0.030000000000001137,0.02400000000000091
2019-05-03 02:00:00,111.427,111.462,111.472,111.404,2955,0.06799999999999784,0.058000000000006935,0.044999999999987494,0.03499999999999659
2019-05-03 03:00:00,111.462,111.47,111.492,111.461,3019,0.03100000000000591,0.009000000000000341,0.030000000000001137,0.007999999999995566
2019-05-03 04:00:00,111.469,111.481,111.491,111.456,2074,0.03499999999999659,0.024999999999991473,0.02200000000000557,0.012000000000000455
2019-05-03 05:00:00,111.481,111.478,111.495,111.469,3283,0.02600000000001046,0.009000000000000341,0.014000000000010004,-0.0030000000000001137
2019-05-03 06:00:00,111.479,111.519,111.527,111.47,4209,0.05700000000000216,0.049000000000006594,0.04800000000000182,0.04000000000000625
2019-05-03 07:00:00,111.519,111.47,111.536,111.464,8199,0.07200000000000273,0.006000000000000227,0.016999999999995907,-0.049000000000006594
2019-05-03 08:00:00,111.469,111.492,111.512,111.469,6482,0.043000000000006366,0.023000000000010346,0.043000000000006366,0.023000000000010346
2019-05-03 09:00:00,111.492,111.469,111.517,111.468,7683,0.04899999999999238,0.000999999999990564,0.024999999999991473,-0.023000000000010346
2019-05-03 10:00:00,111.484,111.481,111.489,111.459,5041,0.030000000000001137,0.02199999999999136,0.005000000000009663,-0.0030000000000001137
2019-05-03 11:00:00,111.481,111.504,111.53,111.48,10403,0.04999999999999716,0.02400000000000091,0.049000000000006594,0.023000000000010346
2019-05-03 12:00:00,111.504,111.428,111.682,111.415,15922,0.2669999999999959,0.012999999999991019,0.17799999999999727,-0.07600000000000762
2019-05-03 13:00:00,111.428,111.338,111.442,111.328,14978,0.11399999999999011,0.009999999999990905,0.013999999999995794,-0.09000000000000341
2019-05-03 14:00:00,111.338,111.222,111.343,111.179,17822,0.16400000000000148,0.042999999999992156,0.005000000000009663,-0.11599999999999966
2019-05-03 15:00:00,111.222,111.266,111.283,111.147,15458,0.13599999999999568,0.11899999999999977,0.06100000000000705,0.04400000000001114
2019-05-03 16:00:00,111.266,111.219,111.303,111.209,6948,0.09399999999999409,0.009999999999990905,0.03699999999999193,-0.047000000000011255
2019-05-03 17:00:00,111.219,111.192,111.242,111.191,3298,0.05100000000000193,0.000999999999990564,0.023000000000010346,-0.027000000000001023
2019-05-03 18:00:00,111.192,111.094,111.192,111.067,6803,0.125,0.027000000000001023,0.0,-0.09799999999999898
2019-05-03 19:00:00,111.094,111.085,111.114,111.063,6460,0.05100000000000193,0.02199999999999136,0.020000000000010232,-0.009000000000000341
2019-05-03 20:00:00,111.085,111.073,111.109,111.07,3870,0.03900000000000148,0.0030000000000001137,0.02400000000000091,-0.012000000000000455
2019-05-05 22:00:00,110.597,110.806,110.814,110.596,21421,0.2179999999999893,0.20999999999999375,0.21699999999999875,0.20900000000000318
2019-05-05 23:00:00,110.678,110.631,110.838,110.611,13358,0.22699999999998965,0.01999999999999602,0.1599999999999966,-0.046999999999997044
2019-05-06 00:00:00,110.631,110.301,110.707,110.287,36608,0.4199999999999875,0.013999999999995794,0.0759999999999934,-0.3299999999999983
2019-05-06 01:00:00,110.301,110.517,110.543,110.275,15302,0.2680000000000007,0.24199999999999022,0.24200000000000443,0.21599999999999397
2019-05-06 02:00:00,110.517,110.555,110.572,110.477,7900,0.09499999999999886,0.07800000000000296,0.05500000000000682,0.038000000000010914
2019-05-06 03:00:00,110.555,110.57,110.637,110.548,5273,0.08899999999999864,0.02199999999999136,0.08199999999999363,0.014999999999986358
2019-05-06 04:00:00,110.57,110.832,110.835,110.563,6999,0.27199999999999136,0.26899999999999125,0.26500000000000057,0.26200000000000045
2019-05-06 05:00:00,110.833,110.77,110.846,110.738,8783,0.10800000000000409,0.031999999999996476,0.01300000000000523,-0.06300000000000239
2019-05-06 06:00:00,110.77,110.674,110.788,110.666,6834,0.12199999999999989,0.008000000000009777,0.018000000000000682,-0.09599999999998943
2019-05-06 07:00:00,110.674,110.728,110.834,110.629,13481,0.2049999999999983,0.09899999999998954,0.1599999999999966,0.053999999999987836
2019-05-06 08:00:00,110.728,110.71,110.753,110.686,6524,0.06699999999999307,0.0239999999999867,0.025000000000005684,-0.018000000000000682
2019-05-06 09:00:00,110.71,110.747,110.755,110.709,5251,0.04599999999999227,0.0379999999999967,0.045000000000001705,0.03700000000000614
2019-05-06 10:00:00,110.747,110.78,110.803,110.713,8285,0.09000000000000341,0.06700000000000728,0.055999999999997385,0.03300000000000125
2019-05-06 11:00:00,110.78,110.835,110.855,110.766,9745,0.08899999999999864,0.0689999999999884,0.07500000000000284,0.05499999999999261
2019-05-06 12:00:00,110.835,110.901,110.941,110.821,11789,0.12000000000000455,0.0799999999999983,0.10600000000000875,0.0660000000000025
2019-05-06 13:00:00,110.901,110.9,110.937,110.832,15460,0.10500000000000398,0.06800000000001205,0.036000000000001364,-0.000999999999990564
2019-05-06 14:00:00,110.9,110.868,110.93,110.837,13249,0.09300000000000352,0.0309999999999917,0.030000000000001137,-0.03200000000001069
2019-05-06 15:00:00,110.868,110.852,110.953,110.837,13909,0.11599999999999966,0.015000000000000568,0.08500000000000796,-0.015999999999991132
2019-05-06 16:00:00,110.852,110.799,110.861,110.791,9776,0.07000000000000739,0.008000000000009777,0.009000000000000341,-0.05299999999999727
2019-05-06 17:00:00,110.799,110.844,110.847,110.766,6846,0.08099999999998886,0.07799999999998875,0.04799999999998761,0.044999999999987494
2019-05-06 18:00:00,110.844,110.909,110.951,110.819,9883,0.1319999999999908,0.09000000000000341,0.10699999999999932,0.06500000000001194
2019-05-06 19:00:00,110.909,110.88,110.92,110.86,8991,0.060000000000002274,0.01999999999999602,0.01099999999999568,-0.029000000000010573
2019-05-06 20:00:00,110.88,110.737,110.883,110.698,5253,0.18500000000000227,0.03900000000000148,0.0030000000000001137,-0.14300000000000068
2019-05-06 21:00:00,110.737,110.682,110.737,110.581,14874,0.1559999999999917,0.10099999999999909,0.0,-0.05499999999999261
2019-05-06 22:00:00,110.682,110.776,110.781,110.664,6366,0.11700000000000443,0.11199999999999477,0.09900000000000375,0.09399999999999409
2019-05-06 23:00:00,110.776,110.796,110.846,110.74,5811,0.10600000000000875,0.056000000000011596,0.07000000000000739,0.020000000000010232
2019-05-07 00:00:00,110.796,110.71,110.847,110.673,13715,0.17399999999999238,0.03699999999999193,0.05099999999998772,-0.08600000000001273
2019-05-07 01:00:00,110.71,110.643,110.721,110.624,10003,0.09700000000000841,0.019000000000005457,0.01100000000000989,-0.06699999999999307
2019-05-07 02:00:00,110.643,110.73,110.734,110.641,6223,0.09299999999998931,0.08899999999999864,0.09099999999999397,0.0870000000000033
2019-05-07 03:00:00,110.73,110.635,110.73,110.583,7165,0.14700000000000557,0.05200000000000671,0.0,-0.09499999999999886
2019-05-07 04:00:00,110.635,110.649,110.683,110.61,8300,0.0730000000000075,0.03900000000000148,0.04800000000000182,0.013999999999995794
2019-05-07 05:00:00,110.649,110.626,110.651,110.603,5325,0.04800000000000182,0.023000000000010346,0.001999999999995339,-0.022999999999996135
2019-05-07 06:00:00,110.626,110.715,110.839,110.589,17094,0.25,0.12600000000000477,0.21299999999999386,0.08899999999999864
2019-05-07 07:00:00,110.715,110.648,110.722,110.6,14401,0.12199999999999989,0.04800000000000182,0.006999999999990791,-0.06700000000000728
2019-05-07 08:00:00,110.648,110.557,110.677,110.547,9909,0.13000000000000966,0.010000000000005116,0.029000000000010573,-0.09099999999999397
2019-05-07 09:00:00,110.557,110.562,110.627,110.536,8157,0.09099999999999397,0.02599999999999625,0.06999999999999318,0.0049999999999954525
2019-05-07 10:00:00,110.562,110.575,110.631,110.562,6393,0.06900000000000261,0.01300000000000523,0.06900000000000261,0.01300000000000523
2019-05-07 11:00:00,110.575,110.588,110.655,110.565,10037,0.09000000000000341,0.022999999999996135,0.0799999999999983,0.012999999999991019
2019-05-07 12:00:00,110.588,110.652,110.668,110.543,10727,0.125,0.10899999999999466,0.0800000000000125,0.06400000000000716
2019-05-07 13:00:00,110.652,110.478,110.664,110.445,17322,0.2190000000000083,0.03300000000000125,0.012000000000000455,-0.1740000000000066
2019-05-07 14:00:00,110.478,110.391,110.489,110.375,19699,0.11400000000000432,0.016000000000005343,0.01100000000000989,-0.08699999999998909
2019-05-07 15:00:00,110.391,110.34,110.445,110.325,18465,0.11999999999999034,0.015000000000000568,0.053999999999987836,-0.05100000000000193
2019-05-07 16:00:00,110.34,110.329,110.396,110.302,11590,0.09399999999999409,0.026999999999986812,0.055999999999997385,-0.01100000000000989
2019-05-07 17:00:00,110.329,110.186,110.35,110.164,13223,0.18599999999999284,0.02200000000000557,0.021000000000000796,-0.14299999999998647
2019-05-07 18:00:00,110.186,110.252,110.296,110.169,15025,0.12700000000000955,0.08299999999999841,0.10999999999999943,0.06599999999998829
2019-05-07 19:00:00,110.252,110.267,110.291,110.175,14303,0.11599999999999966,0.09199999999999875,0.03900000000000148,0.015000000000000568
2019-05-07 20:00:00,110.267,110.228,110.313,110.224,3294,0.08899999999999864,0.003999999999990678,0.04600000000000648,-0.03900000000000148
2019-05-07 21:00:00,110.228,110.252,110.286,110.205,20735,0.08100000000000307,0.046999999999997044,0.058000000000006935,0.02400000000000091
2019-05-07 22:00:00,110.252,110.246,110.272,110.221,3181,0.05100000000000193,0.024999999999991473,0.020000000000010232,-0.006000000000000227
2019-05-07 23:00:00,110.246,110.26,110.283,110.227,4355,0.055999999999997385,0.03300000000000125,0.03700000000000614,0.014000000000010004
2019-05-08 00:00:00,110.26,110.121,110.265,110.085,14221,0.18000000000000682,0.036000000000001364,0.0049999999999954525,-0.13900000000001
2019-05-08 01:00:00,110.121,110.088,110.203,110.067,9234,0.1360000000000099,0.021000000000000796,0.08200000000000784,-0.03300000000000125
2019-05-08 02:00:00,110.088,110.014,110.1,109.957,13256,0.14300000000000068,0.05700000000000216,0.012000000000000455,-0.07399999999999807
2019-05-08 03:00:00,110.014,109.936,110.042,109.897,6842,0.14499999999999602,0.03900000000000148,0.028000000000005798,-0.07799999999998875
2019-05-08 04:00:00,109.936,109.957,109.986,109.914,4581,0.07200000000000273,0.042999999999992156,0.04999999999999716,0.020999999999986585
2019-05-08 05:00:00,109.957,110.049,110.054,109.955,5326,0.09900000000000375,0.0940000000000083,0.09700000000000841,0.09200000000001296
2019-05-08 06:00:00,110.049,110.102,110.106,109.999,9919,0.10699999999999932,0.10300000000000864,0.05699999999998795,0.05299999999999727
2019-05-08 07:00:00,110.102,110.13,110.167,110.08,11713,0.0870000000000033,0.04999999999999716,0.06499999999999773,0.027999999999991587
2019-05-08 08:00:00,110.13,110.141,110.173,110.061,10456,0.11199999999999477,0.0799999999999983,0.043000000000006366,0.01100000000000989
2019-05-08 09:00:00,110.141,109.978,110.141,109.974,12539,0.1670000000000016,0.003999999999990678,0.0,-0.16300000000001091
2019-05-08 10:00:00,109.978,109.998,110.066,109.947,13632,0.11899999999999977,0.05100000000000193,0.08800000000000807,0.020000000000010232
2019-05-08 11:00:00,109.998,110.08,110.096,109.964,13319,0.132000000000005,0.11599999999999966,0.09799999999999898,0.08199999999999363
2019-05-08 12:00:00,110.079,110.132,110.262,110.042,22790,0.21999999999999886,0.09000000000000341,0.18300000000000693,0.05300000000001148
2019-05-08 13:00:00,110.132,110.126,110.177,110.057,27881,0.12000000000000455,0.06900000000000261,0.045000000000001705,-0.006000000000000227
2019-05-08 14:00:00,110.126,110.188,110.213,110.081,21173,0.1319999999999908,0.10699999999999932,0.08699999999998909,0.06199999999999761
2019-05-08 15:00:00,110.188,110.118,110.204,109.957,36052,0.2469999999999999,0.16100000000000136,0.015999999999991132,-0.07000000000000739
2019-05-08 16:00:00,110.118,110.131,110.179,110.074,12233,0.10500000000000398,0.05700000000000216,0.06100000000000705,0.01300000000000523
2019-05-08 17:00:00,110.131,110.103,110.221,110.082,10835,0.13900000000001,0.021000000000000796,0.09000000000000341,-0.028000000000005798
2019-05-08 18:00:00,110.103,110.127,110.163,110.096,8133,0.06699999999999307,0.0309999999999917,0.060000000000002274,0.02400000000000091
2019-05-08 19:00:00,110.127,110.06,110.138,110.04,8504,0.09799999999999898,0.01999999999999602,0.01100000000000989,-0.06699999999999307
2019-05-08 20:00:00,110.06,110.088,110.121,110.06,4085,0.06099999999999284,0.027999999999991587,0.06099999999999284,0.027999999999991587
2019-05-08 21:00:00,110.088,110.055,110.109,110.045,24886,0.06399999999999295,0.010000000000005116,0.021000000000000796,-0.03299999999998704
2019-05-08 22:00:00,110.055,110.061,110.073,110.008,4811,0.06499999999999773,0.05300000000001148,0.01799999999998647,0.006000000000000227
2019-05-08 23:00:00,110.061,110.025,110.064,110.007,3513,0.05699999999998795,0.018000000000000682,0.002999999999985903,-0.036000000000001364
2019-05-09 00:00:00,110.025,109.937,110.078,109.825,23967,0.2530000000000001,0.11199999999999477,0.05299999999999727,-0.08800000000000807
2019-05-09 01:00:00,109.937,109.981,110.035,109.902,11305,0.13299999999999557,0.07899999999999352,0.09799999999999898,0.04399999999999693
2019-05-09 02:00:00,109.981,109.915,110.002,109.855,9117,0.14699999999999136,0.060000000000002274,0.021000000000000796,-0.06599999999998829
2019-05-09 03:00:00,109.915,109.951,109.951,109.89,5026,0.06099999999999284,0.06099999999999284,0.03599999999998715,0.03599999999998715
2019-05-09 04:00:00,109.951,109.926,109.957,109.92,4687,0.03699999999999193,0.006000000000000227,0.006000000000000227,-0.024999999999991473
2019-05-09 05:00:00,109.926,109.935,109.962,109.891,6149,0.07099999999999795,0.04399999999999693,0.036000000000001364,0.009000000000000341
2019-05-09 06:00:00,109.935,109.828,109.951,109.816,10034,0.1349999999999909,0.012000000000000455,0.015999999999991132,-0.10699999999999932
2019-05-09 07:00:00,109.828,109.616,109.833,109.592,24435,0.24099999999999966,0.02400000000000091,0.0049999999999954525,-0.2120000000000033
2019-05-09 08:00:00,109.615,109.698,109.728,109.603,13827,0.125,0.09499999999999886,0.11299999999999955,0.08299999999999841
2019-05-09 09:00:00,109.698,109.743,109.78,109.694,9477,0.08599999999999852,0.04899999999999238,0.08200000000000784,0.045000000000001705
2019-05-09 10:00:00,109.743,109.875,109.911,109.732,8832,0.17900000000000205,0.14300000000000068,0.16800000000000637,0.132000000000005
2019-05-09 11:00:00,109.875,109.814,109.881,109.806,7498,0.07500000000000284,0.007999999999995566,0.006000000000000227,-0.06100000000000705
2019-05-09 12:00:00,109.814,109.753,109.85,109.741,10264,0.10899999999999466,0.012000000000000455,0.036000000000001364,-0.06099999999999284
2019-05-09 13:00:00,109.753,109.633,109.828,109.556,21856,0.27200000000000557,0.07699999999999818,0.07500000000000284,-0.12000000000000455
2019-05-09 14:00:00,109.633,109.554,109.656,109.502,30371,0.15400000000001057,0.05200000000000671,0.023000000000010346,-0.07899999999999352
2019-05-09 15:00:00,109.554,109.556,109.597,109.465,19988,0.1319999999999908,0.09099999999999397,0.042999999999992156,0.001999999999995339
2019-05-09 16:00:00,109.556,109.778,109.894,109.544,33673,0.3500000000000085,0.23400000000000887,0.33800000000000807,0.2220000000000084
2019-05-09 17:00:00,109.778,109.707,109.812,109.681,20630,0.13100000000000023,0.02599999999999625,0.033999999999991815,-0.07100000000001216
2019-05-09 18:00:00,109.707,109.684,109.748,109.674,15366,0.07399999999999807,0.009999999999990905,0.04100000000001103,-0.022999999999996135
2019-05-09 19:00:00,109.684,109.722,109.737,109.614,13812,0.12299999999999045,0.10799999999998988,0.05299999999999727,0.0379999999999967
2019-05-09 20:00:00,109.722,109.745,109.796,109.683,5136,0.11299999999999955,0.06199999999999761,0.07400000000001228,0.023000000000010346
2019-05-09 21:00:00,109.745,109.712,109.775,109.669,8465,0.10600000000000875,0.043000000000006366,0.030000000000001137,-0.03300000000000125
2019-05-09 22:00:00,109.712,109.716,109.733,109.684,3422,0.049000000000006594,0.031999999999996476,0.021000000000000796,0.003999999999990678
2019-05-09 23:00:00,109.716,109.832,109.838,109.716,5874,0.12199999999999989,0.11599999999999966,0.12199999999999989,0.11599999999999966
2019-05-10 00:00:00,109.833,109.872,109.917,109.741,30814,0.17600000000000193,0.13100000000000023,0.08400000000000318,0.03900000000000148
2019-05-10 01:00:00,109.872,110.028,110.044,109.787,18573,0.2569999999999908,0.24099999999999966,0.17199999999999704,0.1560000000000059
2019-05-10 02:00:00,110.028,109.839,110.033,109.836,11610,0.19700000000000273,0.0030000000000001137,0.0049999999999954525,-0.18900000000000716
2019-05-10 03:00:00,109.839,109.764,109.909,109.726,22441,0.18300000000000693,0.0379999999999967,0.07000000000000739,-0.07500000000000284
2019-05-10 04:00:00,109.764,109.704,109.882,109.662,25137,0.21999999999999886,0.04199999999998738,0.11800000000000921,-0.060000000000002274
2019-05-10 05:00:00,109.704,109.734,109.74,109.616,11691,0.12399999999999523,0.117999999999995,0.036000000000001364,0.030000000000001137
2019-05-10 06:00:00,109.734,109.776,109.815,109.682,9734,0.13299999999999557,0.09399999999999409,0.08100000000000307,0.04200000000000159
2019-05-10 07:00:00,109.776,109.761,109.832,109.731,13221,0.10099999999999909,0.030000000000001137,0.055999999999997385,-0.015000000000000568
2019-05-10 08:00:00,109.761,109.826,109.865,109.743,10615,0.12199999999999989,0.08299999999999841,0.1039999999999992,0.06499999999999773
2019-05-10 09:00:00,109.826,109.823,109.872,109.809,7460,0.06300000000000239,0.013999999999995794,0.04600000000000648,-0.0030000000000001137
2019-05-10 10:00:00,109.823,109.758,109.877,109.755,9228,0.12199999999999989,0.0030000000000001137,0.054000000000002046,-0.06499999999999773
2019-05-10 11:00:00,109.758,109.737,109.817,109.71,15720,0.10699999999999932,0.027000000000001023,0.0589999999999975,-0.021000000000000796
2019-05-10 12:00:00,109.737,109.673,109.761,109.622,17623,0.1389999999999958,0.05100000000000193,0.02400000000000091,-0.06399999999999295
2019-05-10 13:00:00,109.673,109.649,109.734,109.632,17401,0.10199999999998965,0.016999999999995907,0.06099999999999284,-0.02400000000000091
2019-05-10 14:00:00,109.649,109.576,109.662,109.495,19530,0.1670000000000016,0.08099999999998886,0.01300000000000523,-0.0730000000000075
2019-05-10 15:00:00,109.576,109.551,109.687,109.465,30238,0.2219999999999942,0.08599999999999852,0.1110000000000042,-0.024999999999991473
2019-05-10 16:00:00,109.551,109.676,109.724,109.55,20106,0.1740000000000066,0.12600000000000477,0.17300000000000182,0.125
2019-05-10 17:00:00,109.676,109.847,109.895,109.664,22046,0.23099999999999454,0.18299999999999272,0.2189999999999941,0.17099999999999227
2019-05-10 18:00:00,109.848,109.9,109.954,109.839,14429,0.11499999999999488,0.06100000000000705,0.10599999999999454,0.05200000000000671
2019-05-10 19:00:00,109.9,109.931,110.038,109.869,19804,0.16899999999999693,0.06199999999999761,0.13799999999999102,0.0309999999999917
2019-05-10 20:00:00,109.931,109.934,109.972,109.907,4752,0.06499999999999773,0.027000000000001023,0.04099999999999682,0.0030000000000001137
2019-05-12 22:00:00,109.779,109.761,109.826,109.719,14688,0.10699999999999932,0.04200000000000159,0.046999999999997044,-0.018000000000000682
2019-05-12 23:00:00,109.743,109.641,109.771,109.63,8337,0.14100000000000534,0.01100000000000989,0.028000000000005798,-0.10199999999998965
2019-05-13 00:00:00,109.641,109.71,109.728,109.593,19969,0.1349999999999909,0.11699999999999022,0.08699999999998909,0.0689999999999884
2019-05-13 01:00:00,109.71,109.77,109.774,109.694,6795,0.0799999999999983,0.0759999999999934,0.06400000000000716,0.060000000000002274
2019-05-13 02:00:00,109.77,109.74,109.802,109.709,6590,0.09300000000000352,0.0309999999999917,0.03200000000001069,-0.030000000000001137
2019-05-13 03:00:00,109.741,109.756,109.783,109.72,3085,0.06300000000000239,0.036000000000001364,0.04200000000000159,0.015000000000000568
2019-05-13 04:00:00,109.756,109.77,109.781,109.752,3566,0.029000000000010573,0.018000000000000682,0.025000000000005684,0.013999999999995794
2019-05-13 05:00:00,109.77,109.737,109.777,109.701,4800,0.07600000000000762,0.036000000000001364,0.007000000000005002,-0.03300000000000125
2019-05-13 06:00:00,109.737,109.731,109.766,109.686,7182,0.0799999999999983,0.044999999999987494,0.029000000000010573,-0.006000000000000227
2019-05-13 07:00:00,109.731,109.636,109.744,109.621,13261,0.12300000000000466,0.015000000000000568,0.01300000000000523,-0.09499999999999886
2019-05-13 08:00:00,109.636,109.651,109.701,109.585,11894,0.11599999999999966,0.0660000000000025,0.06499999999999773,0.015000000000000568
